ID StudentId IndeksId IspitId BrojPrijavaIspita Ocena
3298 6 1 2 3 6
3299 3 9 2 5 6
3300 6 7 4 3 9
3301 1 4 4 5 5
3302 5 6 8 4 6
3303 6 7 9 3 5
3304 9 3 4 5 9
3305 7 6 2 3 10
3306 5 9 8 5 6
3307 4 9 3 5 8
3308 9 8 1 5 8
3309 2 4 1 3 9
3310 1 7 8 5 9
3311 9 8 1 5 7
3312 8 3 3 5 5
3313 7 2 8 1 9
3314 5 7 2 3 9
3315 5 9 1 3 8
3316 3 4 1 5 6
3317 5 9 1 3 8
3318 8 8 7 3 6
3319 3 6 9 5 5
3320 6 5 8 1 6
3321 6 3 5 3 10
3322 3 1 4 1 7
3323 3 8 7 2 9
3324 1 6 7 5 8
3325 1 1 6 5 7
3326 8 7 6 5 7
3327 5 8 7 1 5
3328 1 1 3 3 6
3329 8 8 6 4 7
3330 6 1 6 1 5
3331 2 6 9 3 9
3332 9 7 1 4 6
3333 7 7 3 4 5
3334 9 1 6 5 8
3335 4 1 3 4 5
3336 2 6 6 4 7
3337 3 8 3 2 8
3338 8 9 8 2 10
3339 5 7 2 2 5
3340 2 1 4 2 9
3341 2 8 4 4 6
3342 1 2 1 3 10
3343 8 6 5 3 7
3344 7 1 1 4 9
3345 5 9 7 4 5
3346 3 8 5 2 6
3347 2 6 6 1 10
3348 1 7 7 3 8
3349 6 8 6 3 6
3350 3 7 8 5 8
3351 1 7 4 4 10
3352 8 8 6 3 6
3353 5 5 3 4 10
3354 8 6 2 1 6
3355 5 3 3 2 8
3356 2 8 3 5 8
3357 9 8 6 1 9
3358 2 7 9 2 8
3359 7 1 8 5 6
3360 5 3 6 3 6
3361 8 1 9 2 8
3362 6 5 7 1 5
3363 8 1 2 4 7
3364 3 9 2 3 9
3365 2 5 7 2 9
3366 3 5 2 2 6
3367 8 7 1 5 9
3368 4 1 3 5 9
3369 6 2 7 4 5
3370 2 7 8 1 10
3371 9 8 6 1 5
3372 5 7 1 1 5
3373 4 3 9 2 6
3374 2 7 2 1 5
3375 1 1 7 1 5
3376 3 8 5 3 8
3377 6 5 5 4 10
3378 5 5 2 3 7
3379 9 5 3 2 6
3380 3 6 3 2 8
3381 1 1 9 5 10
3382 7 1 2 1 7
3383 7 3 8 2 8
3384 5 1 9 3 9
3385 6 3 4 5 6
3386 2 4 9 5 10
3387 1 5 2 2 9
3388 6 4 2 3 8
3389 8 3 8 1 7
3390 1 9 9 3 7
3391 2 8 7 5 9
3392 9 6 2 2 7
3393 6 3 2 3 6
3394 3 4 8 4 8
3395 3 7 8 3 7
3396 1 5 1 4 6
3397 5 4 9 4 5
3398 5 1 4 4 10
3399 4 5 1 1 6
3400 7 8 6 2 5
3401 4 8 1 1 9
3402 7 9 4 3 5
3403 2 4 9 5 8
3404 6 9 8 5 6
3405 2 8 5 1 5
3406 2 3 9 3 5
3407 3 3 1 4 6
3408 6 7 8 4 10
3409 9 4 5 1 10
3410 7 9 9 4 9
3411 4 9 4 5 10
3412 3 9 5 4 7
3413 3 8 5 5 9
3414 7 3 8 4 9
3415 8 6 8 3 7
3416 2 5 2 4 9
3417 7 5 2 5 10
3418 1 2 8 1 10
3419 7 4 8 4 10
3420 8 1 8 3 5
3421 9 3 6 5 9
3422 1 8 3 1 5
3423 4 6 9 4 6
3424 8 2 6 1 5
3425 8 8 6 2 8
3426 8 7 9 4 9
3427 2 9 4 5 9
3428 2 5 8 5 10
3429 6 6 3 4 8
3430 6 8 1 4 7
3431 4 3 3 4 9
3432 4 5 7 4 9
3433 9 7 6 5 8
3434 7 9 3 3 6
3435 8 9 1 1 8
3436 1 2 8 2 9
3437 8 6 1 3 10
3438 6 2 3 1 8
3439 7 3 4 2 7
3440 3 8 1 1 7
3441 8 4 3 1 9
3442 6 4 2 2 6
3443 5 8 8 4 7
3444 9 4 9 3 8
3445 3 5 3 1 7
3446 2 8 5 2 9
3447 6 8 6 5 6
3448 6 5 7 3 9
3449 1 5 6 5 5
3450 1 5 8 3 8
3451 3 3 7 5 9
3452 6 3 3 1 7
3453 4 2 3 5 10
3454 6 1 3 4 9
3455 7 6 9 1 9
3456 7 3 1 3 9
3457 8 7 2 5 10
3458 4 8 8 2 7
3459 1 9 8 4 10
3460 2 1 6 4 8
3461 5 9 4 1 5
3462 6 9 5 4 6
3463 2 8 8 5 7
3464 4 5 3 2 10
3465 3 4 3 1 6
3466 5 6 9 2 8
3467 4 4 6 1 8
3468 5 9 4 4 10
3469 4 1 7 5 10
3470 8 7 1 5 7
3471 2 8 6 4 9
3472 2 5 3 1 6
3473 7 3 8 1 6
3474 7 5 1 2 9
3475 9 8 9 1 5
3476 5 7 2 5 5
3477 6 4 6 1 7
3478 8 8 9 1 8
3479 3 3 7 4 5
3480 7 4 1 5 10
3481 8 8 9 1 8
3482 5 4 5 5 9
3483 1 1 5 5 7
3484 2 9 7 2 9
3485 1 9 8 4 5
3486 6 5 8 2 7
3487 1 9 1 4 7
3488 9 3 7 3 6
3489 9 5 8 3 6
3490 3 4 9 1 6
3491 8 1 2 3 10
3492 1 4 6 1 8
3493 6 5 4 2 9
3494 3 2 2 1 10
3495 6 5 2 5 7
3496 4 5 6 1 6
3497 7 7 6 1 9
3498 5 9 7 3 9
3499 1 2 8 4 9
3500 8 8 3 2 5
3501 4 9 2 4 7
3502 9 4 3 3 8
3503 4 9 6 4 7
3504 1 3 1 2 5
3505 2 6 1 4 10
3506 2 8 1 2 9
3507 3 5 3 2 7
3508 1 5 1 1 9
3509 9 5 3 4 10
3510 8 3 5 5 10
3511 7 2 2 5 7
3512 5 5 3 2 10
3513 5 2 6 3 5
3514 9 6 2 3 8
3515 3 9 1 1 10
3516 9 7 1 2 10
3517 6 2 9 4 9
3518 5 5 5 2 9
3519 2 4 4 4 6
3520 9 4 1 2 6
3521 7 9 6 4 9
3522 4 8 3 1 7
3523 1 1 1 2 6
3524 3 2 2 1 7
3525 1 6 3 1 10
3526 6 8 5 2 7
3527 5 1 3 1 6
3528 3 2 8 5 6
3529 8 9 3 2 9
3530 7 1 4 1 6
3531 4 5 5 5 7
3532 4 5 7 4 8
3533 4 6 7 2 9
3534 2 1 4 4 5
3535 8 4 9 2 10
3536 8 9 6 2 7
3537 2 4 2 3 9
3538 2 5 7 5 9
3539 4 3 7 5 5
3540 6 7 2 4 10
3541 8 5 4 5 8
3542 1 8 1 4 9
3543 4 6 9 3 6
3544 6 2 3 3 10
3545 3 1 3 5 10
3546 1 3 4 2 5
3547 7 2 1 1 9
3548 3 7 2 5 10
3549 9 3 9 5 10
3550 9 4 4 5 8
3551 2 3 5 3 8
3552 9 1 8 1 5
3553 7 5 1 4 5
3554 5 9 4 1 9
3555 4 2 5 2 8
3556 3 9 8 4 9
3557 7 6 3 2 6
3558 4 3 2 2 9
3559 4 4 2 1 9
3560 1 4 4 4 7
3561 9 1 3 2 8
3562 8 1 5 3 8
3563 5 1 8 3 7
3564 9 5 7 2 9
3565 4 2 9 1 8
3566 3 1 5 3 9
3567 2 5 7 5 10
3568 7 6 1 2 5
3569 6 8 9 4 7
3570 5 7 1 5 5
3571 8 7 5 3 6
3572 1 9 6 5 8
3573 3 5 7 4 10
3574 2 5 9 1 9
3575 5 1 6 1 6
3576 9 3 6 1 8
3577 6 4 5 5 7
3578 2 4 7 5 7
3579 3 3 7 2 6
3580 5 5 4 3 9
3581 5 3 6 1 8
3582 9 3 5 3 7
3583 7 8 9 3 10
3584 9 1 5 1 7
3585 8 9 7 1 8
3586 2 3 2 4 9
3587 3 3 8 4 9
3588 5 3 1 4 6
3589 6 1 5 5 8
3590 8 6 5 2 6
3591 7 4 5 3 8
3592 9 9 4 3 9
3593 3 5 8 2 8
3594 6 1 4 4 10
3595 8 3 9 4 7
3596 4 5 8 5 10
3597 4 8 3 2 8
3598 6 9 3 2 8
3599 3 3 1 2 6
3600 4 2 5 4 5
3601 9 3 6 2 5
3602 3 1 3 5 10
3603 6 2 4 5 6
3604 2 8 7 3 7
3605 7 1 7 4 10
3606 2 4 8 1 10
3607 6 7 3 5 10
3608 4 2 6 3 6
3609 2 6 8 3 9
3610 6 5 1 4 7
3611 9 6 8 2 6
3612 1 7 3 2 10
3613 3 3 9 2 10
3614 1 3 9 4 8
3615 4 4 5 5 9
3616 4 8 6 1 5
3617 1 2 8 2 7
3618 1 3 2 5 9
3619 1 2 2 1 9
3620 3 8 1 2 8
3621 9 4 6 4 7
3622 6 1 3 4 5
3623 1 8 6 2 6
3624 5 6 2 5 5
3625 2 3 4 2 5
3626 3 5 4 4 6
3627 8 7 5 4 10
3628 8 6 6 5 8
3629 8 3 8 3 5
3630 6 5 5 1 6
3631 2 7 7 4 10
3632 1 2 8 4 10
3633 3 2 4 1 9
3634 5 5 3 4 9
3635 7 7 6 4 7
3636 8 2 9 1 7
3637 5 7 7 2 7
3638 2 4 1 1 9
3639 6 4 9 1 5
3640 1 2 2 3 10
3641 1 6 9 3 5
3642 8 2 2 2 10
3643 7 9 2 3 9
3644 5 3 9 1 5
3645 4 1 4 2 9
3646 5 5 9 5 7
3647 4 1 1 4 10
3648 8 9 7 3 8
3649 2 5 9 5 7
3650 4 1 6 4 6
3651 8 8 8 5 6
3652 8 3 6 5 10
3653 9 2 6 1 5
3654 6 8 5 5 9
3655 7 2 6 1 5
3656 4 4 5 4 5
3657 2 7 3 1 9
3658 1 9 9 4 8
3659 6 6 8 2 8
3660 3 3 6 2 5
3661 6 9 8 5 10
3662 4 6 3 3 5
3663 9 5 1 4 9
3664 1 9 3 2 5
3665 1 2 9 3 9
3666 9 6 5 3 10
3667 4 4 9 2 9
3668 5 1 7 5 5
3669 8 1 7 3 6
3670 2 7 9 5 9
3671 8 3 2 1 8
3672 2 8 3 4 10
3673 7 7 6 4 7
3674 3 3 6 2 8
3675 2 6 1 1 8
3676 2 5 5 4 8
3677 6 1 8 2 6
3678 5 1 9 3 8
3679 4 3 4 5 10
3680 7 8 6 3 6
3681 9 3 3 1 8
3682 4 4 5 2 9
3683 4 5 8 2 6
3684 8 6 4 5 8
3685 8 9 3 3 6
3686 5 7 3 1 9
3687 7 7 7 5 6
3688 2 8 7 3 9
3689 8 6 3 2 8
3690 4 7 5 5 8
3691 5 3 4 5 6
3692 7 8 1 5 9
3693 5 4 2 2 8
3694 7 5 7 5 8
3695 9 6 9 4 7
3696 2 8 5 3 7
3697 2 6 5 1 8
3698 3 4 5 2 5
3699 7 2 3 3 10
3700 7 2 9 4 5
3701 3 4 5 3 8
3702 3 7 2 2 6
3703 3 9 2 2 10
3704 9 3 4 2 5
3705 4 3 5 1 5
3706 1 1 5 1 7
3707 4 5 5 1 6
3708 8 8 4 1 9
3709 5 1 6 5 5
3710 1 3 7 4 7
3711 5 5 7 4 8
3712 8 6 8 5 9
3713 9 7 4 4 10
3714 6 4 2 3 6
3715 4 7 7 3 7
3716 7 4 2 5 8
3717 4 4 3 2 5
3718 5 6 1 1 9
3719 2 8 9 1 9
3720 7 8 9 2 7
3721 3 5 6 4 9
3722 5 9 8 1 7
3723 2 8 7 4 10
3724 4 8 1 5 6
3725 5 1 3 4 5
3726 5 8 4 5 7
3727 3 2 6 5 7
3728 2 5 9 5 9
3729 4 2 7 2 9
3730 6 6 2 1 5
3731 6 7 2 2 8
3732 8 6 4 3 9
3733 5 1 2 3 6
3734 5 7 6 2 5
3735 7 9 3 5 6
3736 7 6 7 4 7
3737 4 4 5 4 6
3738 6 4 6 2 8
3739 1 3 4 2 9
3740 2 9 2 1 8
3741 7 7 9 5 6
3742 9 7 4 3 6
3743 2 1 4 4 5
3744 1 6 8 1 5
3745 5 4 1 5 8
3746 8 6 2 3 5
3747 2 4 7 2 5
3748 5 2 5 2 6
3749 8 3 3 3 5
3750 3 2 3 2 5
3751 3 4 9 1 9
3752 3 5 7 2 5
3753 8 2 8 2 6
3754 3 1 8 2 7
3755 9 6 3 5 10
3756 4 1 3 3 10
3757 5 9 8 5 7
3758 9 6 9 1 6
3759 3 8 9 5 5
3760 8 6 4 3 10
3761 9 7 6 5 8
3762 1 8 7 1 8
3763 8 2 9 1 9
3764 8 3 8 4 9
3765 8 7 8 4 8
3766 7 9 2 3 9
3767 5 6 8 2 9
3768 3 1 3 1 5
3769 1 3 3 5 7
3770 3 5 1 3 5
3771 1 7 2 3 7
3772 2 6 3 2 8
3773 2 5 3 5 10
3774 6 8 1 2 7
3775 7 8 3 1 8
3776 9 2 3 1 9
3777 9 5 2 2 8
3778 1 2 1 4 7
3779 4 7 6 4 8
3780 7 1 9 1 6
3781 2 3 1 2 10
3782 6 1 7 4 7
3783 2 2 4 4 9
3784 1 2 1 3 6
3785 6 7 3 2 5
3786 9 6 6 4 10
3787 6 7 7 1 6
3788 4 8 3 5 10
3789 2 2 3 3 6
3790 1 3 7 4 6
3791 4 1 3 5 6
3792 2 3 5 4 5
3793 4 4 8 2 9
3794 8 7 1 3 8
3795 2 2 5 3 9
3796 4 8 5 2 5
3797 1 6 5 2 8
3798 6 9 9 3 9
3799 5 6 2 5 7
3800 1 3 6 1 10
3801 5 3 4 2 10
3802 1 3 6 4 6
3803 4 6 3 4 6
3804 5 3 9 3 9
3805 2 6 6 4 6
3806 2 7 3 3 5
3807 1 7 7 2 6
3808 3 2 2 4 6
3809 4 8 1 2 8
3810 4 8 7 2 8
3811 5 2 8 5 10
3812 7 5 6 4 7
3813 7 8 2 2 7
3814 2 2 8 5 5
3815 3 2 7 4 8
3816 2 6 7 2 6
3817 3 2 9 3 7
3818 7 1 9 1 5
3819 2 4 5 2 8
3820 5 5 5 1 8
3821 6 6 1 3 6
3822 7 1 2 3 5
3823 5 2 7 3 8
3824 6 1 5 1 6
3825 2 1 6 1 5
3826 6 5 7 4 7
3827 5 7 5 3 10
3828 9 5 5 4 10
3829 2 5 2 4 8
3830 6 5 4 4 7
3831 4 1 4 4 8
3832 6 7 2 4 9
3833 2 2 1 2 9
3834 5 7 5 4 9
3835 2 9 4 2 6
3836 8 1 2 2 8
3837 5 1 5 4 6
3838 7 4 7 4 10
3839 2 9 5 3 5
3840 1 2 5 5 6
3841 4 5 5 5 9
3842 2 1 8 3 8
3843 3 9 4 1 6
3844 4 7 4 5 7
3845 4 2 6 5 5
3846 9 9 3 3 6
3847 9 5 2 3 8
3848 4 4 5 1 8
3849 8 5 7 3 5
3850 1 8 5 4 5
3851 8 2 2 3 8
3852 7 2 8 1 6
3853 8 2 7 3 9
3854 3 6 5 3 5
3855 5 8 6 1 8
3856 8 6 2 3 10
3857 5 4 4 4 6
3858 6 2 1 2 5
3859 8 9 6 2 9
3860 2 3 6 2 8
3861 7 8 1 5 5
3862 6 4 7 2 9
3863 8 7 6 1 5
3864 8 9 9 5 5
3865 9 4 9 2 8
3866 4 7 7 4 6
3867 3 8 4 4 9
3868 8 2 7 5 8
3869 1 3 9 3 6
3870 9 1 3 4 9
3871 3 7 7 5 10
3872 2 8 6 3 9
3873 6 6 5 3 6
3874 3 4 2 2 7
3875 3 9 5 5 6
3876 6 9 5 4 5
3877 2 1 7 4 6
3878 3 8 4 3 5
3879 3 4 1 3 7
3880 2 4 4 5 5
3881 4 2 2 4 5
3882 3 5 2 1 8
3883 4 4 7 4 10
3884 5 3 6 5 6
3885 5 6 5 2 8
3886 4 6 5 2 7
3887 5 8 1 4 5
3888 8 8 2 3 10
3889 4 5 6 2 5
3890 5 9 8 3 6
3891 7 1 8 5 8
3892 3 6 2 3 5
3893 6 8 7 5 7
3894 3 2 8 3 9
3895 2 2 7 2 7
3896 7 8 5 4 8
3897 7 1 7 5 6
3898 9 9 7 1 9
3899 5 9 6 5 5
3900 3 9 8 1 8
3901 7 9 5 5 7
3902 7 1 7 5 10
3903 3 4 8 4 9
3904 9 8 2 5 8
3905 4 5 4 5 7
3906 8 9 4 1 5
3907 8 4 1 3 9
3908 6 4 8 5 6
3909 8 9 1 1 10
3910 9 5 4 4 10
3911 6 9 6 5 8
3912 5 1 7 1 8
3913 4 9 8 4 5
3914 2 1 4 1 7
3915 2 7 8 3 6
3916 9 9 8 3 8
3917 9 5 4 2 6
3918 5 2 2 5 9
3919 9 9 9 1 10
3920 7 1 4 1 8
3921 3 9 3 3 8
3922 1 3 1 4 6
3923 3 5 2 4 10
3924 8 8 6 5 7
3925 8 7 4 5 9
3926 3 1 2 4 6
3927 6 2 7 2 8
3928 6 2 2 5 9
3929 9 2 6 1 6
3930 3 6 1 5 6
3931 1 6 8 1 8
3932 6 1 1 3 9
3933 6 8 1 5 10
3934 8 9 2 2 7
3935 8 4 9 4 5
3936 5 2 3 5 7
3937 8 1 8 5 8
3938 9 1 6 5 7
3939 7 6 5 1 9
3940 8 1 2 4 7
3941 8 4 7 3 8
3942 4 7 8 5 7
3943 1 1 8 1 6
3944 1 5 3 5 8
3945 7 1 5 4 8
3946 9 3 4 4 9
3947 1 3 9 3 6
3948 3 2 7 5 9
3949 7 6 3 1 5
3950 5 2 7 1 9
3951 7 7 7 1 8
3952 3 9 4 1 7
3953 9 5 7 5 7
3954 7 8 6 1 5
3955 1 6 6 5 5
3956 2 5 4 4 10
3957 9 9 5 2 10
3958 3 5 5 4 7
3959 9 2 4 3 5
3960 6 9 5 3 5
3961 7 2 1 5 6
3962 3 4 9 3 9
3963 2 5 7 2 6
3964 6 9 6 1 9
3965 2 8 4 3 7
3966 1 6 3 1 8
3967 4 3 2 4 6
3968 2 3 4 2 9
3969 4 6 7 3 10
3970 5 5 8 5 7
3971 1 7 1 4 6
3972 2 4 4 2 9
3973 9 7 9 1 5
3974 3 6 8 2 8
3975 8 6 2 1 6
3976 4 5 2 3 7
3977 7 4 4 5 6
3978 3 8 6 3 5
3979 9 5 3 3 8
3980 7 1 3 4 5
3981 1 6 3 1 7
3982 6 4 7 3 6
3983 9 9 7 3 8
3984 4 2 4 2 5
3985 6 3 2 4 5
3986 9 8 1 3 9
3987 2 4 4 2 9
3988 8 5 4 5 8
3989 8 6 4 4 8
3990 4 3 5 2 5
3991 1 8 3 3 6
3992 5 4 5 1 9
3993 1 2 8 2 10
3994 7 6 1 1 6
3995 7 2 1 3 6
3996 1 1 6 1 5
3997 7 1 3 1 9
3998 8 4 9 1 7
3999 3 7 7 4 9
4000 7 4 7 2 7
4001 7 9 8 1 7
4002 9 5 5 5 5
4003 2 1 5 3 7
4004 6 6 2 5 10
4005 8 2 3 2 9
4006 1 8 5 5 7
4007 1 5 5 2 9
4008 1 5 3 5 6
4009 9 5 9 3 7
4010 2 4 2 3 6
4011 6 7 8 2 7
4012 9 5 8 4 7
4013 6 8 1 5 9
4014 5 7 6 1 8
4015 2 1 5 2 7
4016 5 9 4 2 5
4017 5 2 8 1 7
4018 2 6 3 2 7
4019 4 5 6 1 9
4020 9 6 8 4 6
4021 1 3 7 5 5
4022 8 4 6 4 8
4023 4 5 5 5 9
4024 1 1 4 5 10
4025 3 1 8 3 9
4026 8 4 7 4 5
4027 6 7 2 4 5
4028 7 4 5 5 7
4029 7 9 3 2 7
4030 9 8 9 5 7
4031 1 1 3 1 8
4032 6 8 2 5 7
4033 6 5 4 5 8
4034 2 6 7 2 8
4035 1 8 6 3 10
4036 4 6 6 1 9
4037 3 6 3 2 9
4038 8 6 4 1 7
4039 2 3 7 2 5
4040 1 7 7 3 8
4041 6 8 5 5 10
4042 9 4 4 5 6
4043 7 1 9 3 7
4044 2 9 3 2 6
4045 7 2 3 1 10
4046 5 9 6 4 7
4047 8 9 5 2 5
4048 9 9 1 3 7
4049 9 3 2 4 5
4050 4 8 2 4 8
4051 7 1 3 3 5
4052 7 7 1 4 10
4053 7 4 6 3 8
4054 8 6 8 2 7
4055 3 5 3 5 9
4056 2 6 3 3 10
4057 3 7 3 3 5
4058 6 4 6 1 10
4059 2 5 8 3 5
4060 4 2 3 2 7
4061 9 5 8 5 9
4062 1 5 8 4 7
4063 8 4 4 3 6
4064 6 8 7 3 6
4065 8 3 2 3 5
4066 7 5 2 3 9
4067 4 9 4 3 8
4068 2 2 6 5 10
4069 5 2 4 1 8
4070 9 4 8 1 8
4071 5 4 5 4 8
4072 6 8 7 5 8
4073 8 7 9 2 10
4074 7 1 8 3 10
4075 8 2 5 1 9
4076 6 3 8 5 5
4077 8 6 3 5 5
4078 7 6 4 5 5
4079 6 7 3 1 8
4080 6 9 8 5 5
4081 7 5 4 5 5
4082 1 2 5 3 6
4083 7 5 8 4 7
4084 4 9 7 5 8
4085 4 7 9 5 6
4086 6 1 5 1 7
4087 6 2 7 4 9
4088 8 3 5 1 6
4089 3 7 1 3 10
4090 1 5 5 3 9
4091 5 9 2 1 9
4092 6 9 6 4 6
4093 6 8 9 4 7
4094 5 2 2 1 9
4095 9 3 2 3 9
4096 7 6 6 3 9
4097 1 1 9 5 10
4098 6 3 6 5 10
4099 7 9 3 4 6
4100 7 9 7 5 9
4101 5 3 3 4 10
4102 6 8 6 5 10
4103 4 7 1 5 5
4104 3 4 6 1 9
4105 8 1 4 1 5
4106 9 9 9 1 10
4107 8 5 1 4 5
4108 5 1 3 1 5
4109 9 1 2 3 10
4110 8 2 1 4 5
4111 7 6 5 4 9
4112 9 3 5 1 10
4113 8 6 5 5 6
4114 4 6 6 5 10
4115 2 3 2 2 5
4116 5 7 7 3 9
4117 7 9 9 2 9
4118 4 3 9 4 8
4119 5 9 8 3 6
4120 4 2 2 4 5
4121 8 1 4 2 5
4122 4 3 8 4 8
4123 6 7 1 2 5
4124 2 2 6 4 8
4125 6 2 1 5 10
4126 4 8 6 2 7
4127 7 9 4 2 10
4128 8 9 3 1 5
4129 3 6 7 2 8
4130 6 4 4 4 6
4131 4 2 9 1 8
4132 8 5 2 1 9
4133 1 7 1 2 7
4134 9 5 2 3 8
4135 2 8 2 4 5
4136 4 4 5 1 7
4137 2 1 4 4 9
4138 4 3 6 3 7
4139 9 6 6 5 8
4140 1 3 8 5 10
4141 6 9 7 2 9
4142 9 4 5 4 7
4143 1 5 8 2 6
4144 8 7 2 4 8
4145 2 4 5 5 8
4146 6 1 1 4 10
4147 6 3 2 1 8
4148 4 5 5 2 10
4149 5 3 7 3 8
4150 8 5 4 2 7
4151 5 4 3 3 10
4152 6 3 1 3 6
4153 4 6 9 2 5
4154 1 7 1 3 9
4155 8 9 3 5 9
4156 4 4 9 2 6
4157 9 2 7 5 9
4158 8 8 6 3 9
4159 4 5 1 5 10
4160 7 2 5 1 7
4161 5 1 4 2 8
4162 3 5 6 5 8
4163 9 5 5 2 6
4164 2 8 7 5 7
4165 5 7 7 2 6
4166 4 3 5 4 8
4167 1 1 3 4 5
4168 7 1 4 2 7
4169 3 6 7 2 9
4170 3 5 1 2 6
4171 3 8 5 5 10
4172 7 7 3 1 7
4173 4 7 4 5 7
4174 6 7 1 4 5
4175 5 8 2 2 7
4176 8 8 3 2 6
4177 3 3 6 4 10
4178 3 7 3 4 7
4179 6 8 4 3 9
4180 1 1 4 2 5
4181 3 1 8 2 7
4182 5 5 6 1 5
4183 4 5 9 2 7
4184 9 8 6 5 6
4185 2 2 1 3 6
4186 1 6 1 3 6
4187 5 4 7 1 10
4188 6 2 7 4 5
4189 9 4 5 3 10
4190 8 3 4 1 7
4191 6 9 8 5 6
4192 3 4 1 3 10
4193 3 3 6 4 6
4194 8 6 3 5 7
4195 5 2 7 2 8
4196 9 7 4 3 5
4197 9 7 2 1 10
4198 5 7 5 1 5
4199 5 9 3 2 7
4200 1 9 1 1 10
4201 1 5 2 1 5
4202 8 9 3 4 7
4203 6 6 9 5 6
4204 4 6 1 4 6
4205 5 5 7 1 9
4206 5 7 9 1 10
4207 4 2 7 3 7
4208 8 5 5 4 6
4209 4 1 7 4 10
4210 4 7 9 5 10
4211 8 6 9 4 8
4212 4 8 5 3 5
4213 2 2 9 1 5
4214 1 1 4 2 7
4215 6 5 2 4 5
4216 3 5 2 2 5
4217 4 4 6 2 8
4218 6 8 2 4 8
4219 8 8 6 2 6
4220 3 6 2 2 9
4221 6 4 5 3 10
4222 6 4 5 3 10
4223 3 3 9 5 7
4224 6 5 7 3 5
4225 6 7 5 3 8
4226 3 8 9 5 5
4227 1 6 8 4 6
4228 8 6 2 3 8
4229 2 2 9 4 5
4230 5 8 4 4 5
4231 2 4 9 5 10
4232 3 8 2 3 9
4233 4 2 2 4 6
4234 3 5 3 4 9
4235 5 8 4 4 7
4236 2 9 6 2 7
4237 1 7 7 3 7
4238 9 1 5 4 10
4239 1 7 5 3 8
4240 5 7 4 3 8
4241 8 6 1 5 6
4242 4 1 9 1 10
4243 2 4 3 2 9
4244 4 2 9 4 8
4245 7 2 3 5 9
4246 3 9 5 2 7
4247 5 5 4 2 10
4248 1 4 7 1 6
4249 2 5 3 5 10
4250 1 5 6 2 8
4251 7 1 8 1 10
4252 6 4 5 2 8
4253 9 6 1 5 6
4254 7 1 7 5 7
4255 6 8 1 2 10
4256 2 4 5 4 10
4257 8 7 6 5 5
4258 9 3 8 1 10
4259 7 1 2 3 6
4260 4 4 2 1 10
4261 1 7 9 1 6
4262 1 5 8 3 10
4263 3 8 9 4 9
4264 9 7 6 2 5
4265 9 9 8 5 8
4266 1 8 8 5 5
4267 7 3 4 5 7
4268 9 2 2 3 5
4269 9 5 6 4 9
4270 8 7 6 3 10
4271 7 9 4 2 5
4272 7 7 7 3 9
4273 8 1 4 3 9
4274 1 9 2 3 7
4275 8 7 5 3 6
4276 6 8 8 1 10
4277 3 1 3 2 5
4278 7 3 1 2 9
4279 3 1 3 1 5
4280 3 9 9 4 10
4281 3 3 9 1 7
4282 4 2 2 5 10
4283 1 8 1 3 8
4284 7 2 5 3 9
4285 1 2 7 5 8
4286 1 8 8 2 10
4287 9 5 9 1 8
4288 7 7 2 3 8
4289 3 2 1 5 5
4290 6 4 6 1 10
4291 9 7 1 4 8
4292 1 6 5 3 10
4293 7 3 1 1 6
4294 4 2 9 4 10
4295 5 9 1 2 9
4296 9 1 9 1 7
4297 3 6 8 2 9
4298 6 7 8 5 8
4299 4 9 2 3 8
4300 2 7 2 5 6
4301 9 2 1 5 10
4302 5 1 6 5 10
4303 9 5 6 5 5
4304 4 2 9 4 9
4305 4 6 6 1 8
4306 6 9 6 5 10
4307 4 1 1 3 7
4308 3 7 6 1 10
4309 8 4 2 1 6
4310 4 7 9 1 6
4311 1 8 8 1 5
4312 9 3 5 5 8
4313 6 5 1 2 9
4314 2 9 3 3 9
4315 7 2 6 5 10
4316 6 3 2 3 6
4317 7 9 6 4 6
4318 8 2 2 2 8
4319 1 5 5 3 9
4320 4 8 1 2 6
4321 2 1 1 1 8
4322 5 6 5 3 10
4323 6 1 3 2 5
4324 3 2 9 4 10
4325 2 4 8 3 9
4326 7 7 7 4 5
4327 4 1 1 1 10
4328 7 8 5 2 5
4329 5 1 6 3 10
4330 1 6 2 5 10
4331 1 5 1 1 8
4332 5 3 8 2 7
4333 5 9 7 4 9
4334 6 3 7 4 10
4335 2 5 5 2 7
4336 1 7 6 4 7
4337 2 6 1 5 5
4338 9 6 6 4 10
4339 3 7 2 3 7
4340 2 3 1 3 10
4341 2 5 7 5 6
4342 8 6 8 3 8
4343 9 9 9 2 7
4344 6 1 2 2 5
4345 2 8 7 3 10
4346 5 9 8 3 9
4347 2 4 6 1 10
4348 7 4 3 4 7
4349 2 5 8 1 7
4350 1 2 2 1 6
4351 8 2 3 3 8
4352 1 8 1 1 8
4353 7 9 5 1 7
4354 5 6 3 3 10
4355 1 4 7 2 6
4356 1 9 8 3 5
4357 9 4 3 2 9
4358 9 7 8 4 6
4359 9 8 4 2 6
4360 2 9 4 5 10
4361 8 2 8 3 9
4362 1 6 8 3 10
4363 2 8 9 4 9
4364 1 7 3 4 5
4365 8 3 8 2 10
4366 5 4 5 4 8
4367 3 3 2 2 10
4368 5 3 3 3 9
4369 7 4 4 3 10
4370 8 6 1 2 5
4371 7 7 2 4 9
